task,episode,step,colliding_geom
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,165,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,165,akita_black_bowl_1_g20
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,165,akita_black_bowl_1_g21
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,165,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,165,akita_black_bowl_1_g2
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,165,akita_black_bowl_1_g19
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,165,akita_black_bowl_1_g1
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,166,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,166,akita_black_bowl_1_g20
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,166,akita_black_bowl_1_g21
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,166,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,166,akita_black_bowl_1_g2
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,166,akita_black_bowl_1_g19
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,166,akita_black_bowl_1_g1
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,167,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,167,akita_black_bowl_1_g20
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,167,akita_black_bowl_1_g21
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,167,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,167,akita_black_bowl_1_g2
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,167,akita_black_bowl_1_g19
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,167,akita_black_bowl_1_g1
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,168,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,168,akita_black_bowl_1_g20
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,168,akita_black_bowl_1_g21
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,168,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,168,akita_black_bowl_1_g2
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,168,akita_black_bowl_1_g19
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,168,akita_black_bowl_1_g1
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,169,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,169,akita_black_bowl_1_g20
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,169,akita_black_bowl_1_g3
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,169,akita_black_bowl_1_g21
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,169,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,169,akita_black_bowl_1_g2
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,169,akita_black_bowl_1_g1
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,169,akita_black_bowl_1_g19
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,170,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,170,akita_black_bowl_1_g20
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,170,akita_black_bowl_1_g3
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,170,akita_black_bowl_1_g21
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,170,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,170,akita_black_bowl_1_g2
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,170,akita_black_bowl_1_g1
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,170,akita_black_bowl_1_g19
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,171,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,171,akita_black_bowl_1_g20
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,171,akita_black_bowl_1_g3
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,171,akita_black_bowl_1_g21
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,171,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,171,akita_black_bowl_1_g2
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,171,akita_black_bowl_1_g1
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,171,akita_black_bowl_1_g19
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,171,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,172,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,172,akita_black_bowl_1_g20
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,172,akita_black_bowl_1_g3
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,172,akita_black_bowl_1_g21
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,172,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,172,akita_black_bowl_1_g2
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,172,akita_black_bowl_1_g1
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,172,akita_black_bowl_1_g19
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,172,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,173,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,173,akita_black_bowl_1_g20
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,173,akita_black_bowl_1_g3
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,173,akita_black_bowl_1_g34
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,173,akita_black_bowl_1_g21
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,173,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,173,akita_black_bowl_1_g2
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,173,akita_black_bowl_1_g1
"Task(name='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate', language='pick up the black bowl on the ramekin and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate.pruned_init')",8,173,akita_black_bowl_1_g19
